"","NFI_species","nfi_plot","meas_date","time_step","biomass_composition","meas_year","total_biomass_plot","pct_biomass","X","bark.thickness","bud.burst.timing..mean.month.","clonal.growth.form","coarse.root.rooting.depth","cold_tolerance","cone.serotiny","dispersal.distance","dispersal.syndrome","drought_tolerance","earliest.bud.burst.timing..month.","fire_resistance","fire_tolerance","foliage.type..deciduous.or.evergreen.","latest.bud.burst.timing..month.","leaf.dry.matter.content","leaf.flammability","leaf.force.to.punch","leaf.photosynthetic.rate","leaf.texture..coarseness.","leaf.thickness","leaf_length","maximum.height","plant.height..vegetative","resprouting.ability","shade_tolerance","specific.leaf.area","waterlogging_tolerance","wood..or.stem.specific..density","water.potential.at.50..loss.of.stem.hydraulic.conductivity","xylem.conductance","height.of.lowest.branch","hydraulic.safety.margin.50.","hydraulic.safety.margin.88.","leaf.mass.area","minimum.midday.xylem.pressure.potential","seed.bank.longevity","slope.of.vulnerability.curve","stem.conduit.diameter..vessels.and.tracheids.","water.potential.at.12..loss.of.stem.hydraulic.conductivity","water.potential.at.88..loss.of.stem.hydraulic.conductivity","degree.of.self.pruning","photosynthetic.water.use.efficiency","specific.leaf.conductivity","stem.conduit.density..vessels.and.tracheids.","stomatal.conductance","seedbank.duration","leaf.toughness","minimum.predawn.xylem.pressure.potential","stem.xylem.embolism.vulnerability..P50","Leaf.texture..sclerophylly..physical.strength..toughness.","Photosynthesis.rate.per.leaf.area","Plant.height.generative","leaf.water.content","seedbank.density","stomata.density","relative.growth.rate","intrinsic.water.use.efficiency"
"772","POPU TRE  ",853296,2021-07-21,"t2",0.759795,2021,1204.2495,0.000630928225421725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","POPU TRE  ",942786,2018-08-25,"t2",31.6729,2018,31.6729,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","POPU TRE  ",1349216,2009-06-05,"t2",479.8574,2009,479.8574,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","POPU TRE  ",977196,2018-08-26,"t2",173.063108,2018,3043.9258,0.0568552321479058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","POPU TRE  ",997891,2021-07-23,"t2",167.710158,2021,169.4042,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","POPU TRE  ",887711,2019-08-01,"t2",0.5236,2019,4140.0736,0.000126471181575129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","POPU TRE  ",894591,2019-07-31,"t2",39.2456,2019,1083.60032,0.0362177818478311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","POPU TRE  ",915301,2019-08-09,"t2",18.277485,2019,20.741865,0.881188118811881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","POPU TRI ",1279861,2017-07-22,"t2",4257.888,2017,22176.5,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","POPU TRI ",1486426,2015-07-15,"t2",0,2015,346.12229,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","POPU TRI ",1321236,2014-08-18,"t2",319.26773,2014,4770.12649,0.066930663299874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","PRUN SPP",1280241,2009-08-31,"t2",0.374661,2009,1535.953587,0.000243927292576452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","PSEU MEN ",1493241,2009-08-28,"t2",286.96464,2009,8207.5105,0.0349636640732899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","PSEU MEN ",1410756,2016-07-19,"t2",464.91669,2016,5343.87,0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","PSEU MEN ",1472691,2016-07-09,"t2",3918.7104,2016,8284.8,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","PSEU MEN ",1465761,2015-08-05,"t2",0.069546,2015,4980.890691,1.39625629861067e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","PSEU MEN ",1479586,2016-06-30,"t2",7617.94704,2016,7869.78,0.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","PSEU MEN ",1486476,2016-07-01,"t2",1972.5007,2016,7784.2774,0.253395478943235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","PSEU MEN ",1506946,2016-06-22,"t2",1965.31928,2016,2075.05319,0.947117543526679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","PSEU MEN ",1445086,2014-07-02,"t2",107.7043,2014,4637.2443,0.0232259275190656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","PSEU MEN ",1534491,2009-08-24,"t2",1781.7611,2009,1781.7611,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","PSEU MEN ",1424471,2014-07-09,"t2",80.1528,2014,4834.8428,0.0165781605143398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","PSEU MEN ",1458951,2016-07-12,"t2",2111.4025,2016,2111.4025,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","PSEU MEN ",1507026,2013-09-05,"t2",593.57904,2013,2191.7472,0.270824591449233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","PSEU MEN ",1520716,2016-06-20,"t2",2713.22898,2016,11246.8282,0.241243925109481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","PSEU MEN GLA",1348746,2009-08-04,"t2",8576.76495,2009,8916.667835,0.961880055275155,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"798","PSEU MEN GLA",1507071,2015-07-24,"t2",1674.57664,2015,4550.48,0.368,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"799","PSEU MEN GLA",1465761,2015-08-05,"t2",4979.72,2015,4980.890691,0.999764963523067,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"800","PSEU MEN GLA",1458861,2014-06-26,"t2",9486.06945,2014,9689.55,0.979,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"801","PSEU MEN GLA",1417576,2009-08-21,"t2",4390.47222,2009,4770.7671,0.920286429408805,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"802","PSEU MEN GLA",1445086,2014-07-02,"t2",4529.54,2014,4637.2443,0.976774072480934,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"803","PSEU MEN GLA",1507066,2015-08-09,"t2",2467.16748,2015,2573.2379,0.958779396184084,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"804","PSEU MEN GLA",1486426,2015-07-15,"t2",329.47699,2015,346.12229,0.951909193713008,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"805","PSEU MEN GLA",1114846,2019-07-15,"t2",46.95747,2019,6708.232,0.00699997704313148,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"806","PSEU MEN GLA",1507051,2015-08-08,"t2",48.35709,2015,2555.34401,0.0189239060614778,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"807","PSEU MEN GLA",1445106,2009-08-17,"t2",3237.17482,2009,3366.10428,0.961697722567288,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"808","PSEU MEN GLA",1465781,2015-07-14,"t2",8544.99,2015,8544.99,1,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"809","PSEU MEN GLA",1431326,2009-08-18,"t2",1812.82,2009,1812.82,1,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"810","PSEU MEN GLA",1417516,2013-08-12,"t2",1631.36792,2013,4477.29822,0.364364364364364,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"811","PSEU MEN GLA",1410686,2013-07-21,"t2",4075.75476,2013,4439.82,0.918,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"812","PSEU MEN GLA",1383146,2013-09-14,"t2",2922.41364,2013,4899.753,0.596441012434708,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"813","PSEU MEN GLA",1383151,2009-08-07,"t2",300.50496,2009,1565.13,0.192,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"814","PSEU MEN GLA",1410696,2013-07-17,"t2",2898.8043,2013,4059.95,0.714,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"815","PSEU MEN GLA",1424471,2014-07-09,"t2",4569.25709,2014,4834.8428,0.945068387745719,38,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"816","PSEU MEN MEN",1479401,2009-08-25,"t2",5890.56381,2009,6423.08073,0.917093223270136,39,157.39435483871,5.25,1,4,-36.1,1,1033.33333333333,4.75,2.62,4.75,1,1,4,5.75,0.478702068965517,NA,2.31,9.30570566068332,2,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,NA,NA,NA,NA,138.038426460289,-2.09285714285714,2,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,NA,NA,3.87333333333333e-05,NA,69.1894466666667,NA,NA,-1.234805,-3.19,NA,NA,NA,NA,NA,NA,NA,NA
"817","SALI GLA  ",915301,2019-08-09,"t2",1.23219,2019,20.741865,0.0594059405940594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","SALI MAC  ",1032381,2015-08-17,"t2",279.72004,2015,550.63,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","SALI SPP",1280201,2011-07-13,"t2",3.1066,2011,3210.2325,0.000967718070264381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","SALI SPP",1280241,2009-08-31,"t2",0.374661,2009,1535.953587,0.000243927292576452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","SALI SPP",1238951,2009-08-26,"t2",0.382085,2009,46.9635,0.00813578630212825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","SALI SPP  ",1025421,2016-08-23,"t2",1.638354,2016,165.473754,0.0099009900990099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
